Internal ID,Item Name,Display Name,UPC Code,Bin Number,Bin OnHand,Bin Available,Bin Location,Item Status,Average Cost,Average Cost Per Bin,Subsidiary,Item Type
15621,GE1201,GEOMETRY TERRACOTTA OMBRE 14 OZ. LARGE GEOMETRIC GLASS POMEL,647658115443,PRODUCTION,48,48,Fidelitone PADDYWAX,INACTIVE,4.55770833,218.77,PW,Assembly/Bill of Materials
15622,GE1202,GEOMETRY GREY OMBRE 14 OZ. LARGE GEOMETRIC GLASS EUCALYPTUS,647658115450,PRODUCTION,48,48,Fidelitone PADDYWAX,INACTIVE,4.655,223.44,PW,Assembly/Bill of Materials
15623,GE1203,GEOMETRY SKY BLUE OMBRE 14 OZ. LARGE GEOMETRIC GLASS JASMINE,647658115474,PRODUCTION,48,48,Fidelitone PADDYWAX,INACTIVE,4.40125,211.26,PW,Assembly/Bill of Materials
15624,GE1204,GEOMETRY CITRON OMBRE 14 OZ. LARGE GEOMETRIC GLASS  LEMONGRA,647658115795,PRODUCTION,48,48,Fidelitone PADDYWAX,INACTIVE,4.42,212.16,PW,Assembly/Bill of Materials
15625,GE1205,GEOMETRY IVORY OMBRE 14 OZ. LARGE GEOMETRIC GLASS ROSEWATER,647658115801,PRODUCTION,48,48,Fidelitone PADDYWAX,INACTIVE,4.48,215.04,PW,Assembly/Bill of Materials
15866,GE12SP,GEOMETRY 14 OZ. STARTER PACK (4 EACH OF ALL 5 FRAGRANCES),647658115504,A70-D-127,7,7,MC-PW,INACTIVE,92.618,648.326,PW,Assembly/Bill of Materials
15866,GE12SP,GEOMETRY 14 OZ. STARTER PACK (4 EACH OF ALL 5 FRAGRANCES),647658115504,A70-D-129,8,8,MC-PW,INACTIVE,92.618,740.944,PW,Assembly/Bill of Materials
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A30-B-015,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A30-C-003,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A30-C-006,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A30-D-008,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A40-B-050,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A40-B-091,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A40-B-188,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A50-B-010,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A50-C-030,1362,1362,MC-ONV,Current,.96706428,1317.142,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A50-C-045,1176,1176,MC-ONV,Current,.96706428,1137.268,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A60-A-215,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A60-B-175,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A60-B-213,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A60-C-220,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A60-D-071,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A60-D-217,3672,3672,MC-ONV,Current,.96706428,3551.06,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,A70-C-122,1104,1104,MC-ONV,Current,.96706428,1067.639,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,GLZ-A-197,3000,912,MC-ONV,Current,.96706428,881.963,ONV,Inventory Item
32183,GF5121,Goodfellow & Co Exfoliating Bar Soap - 6 oz - Moroccan Mint,817636019241,OB-STG001,1656,0,MC-ONV,Current,.96706428,.00,ONV,Inventory Item
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A20-A-173,1752,1752,MC-ONV,Current,1.57181398,2753.818,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A20-C-143,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A20-C-153,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A20-C-174,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A20-D-110,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A20-D-127,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A20-D-130,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A20-D-136,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A20-D-152,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A20-D-182,1578,1578,MC-ONV,Current,1.57181398,2480.322,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A20-D-202,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A20-D-212,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A30-A-040,1680,1680,MC-ONV,Current,1.57181398,2640.647,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A30-A-129,1680,1680,MC-ONV,Current,1.57181398,2640.647,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A30-B-020,1680,1680,MC-ONV,Current,1.57181398,2640.647,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A30-C-024,1680,1680,MC-ONV,Current,1.57181398,2640.647,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A30-C-037,1680,1680,MC-ONV,Current,1.57181398,2640.647,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A30-C-205,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A30-C-213,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A30-C-237,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A30-D-029,1680,1680,MC-ONV,Current,1.57181398,2640.647,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A30-D-215,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A30-D-219,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A30-D-237,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A40-C-102,1680,1680,MC-ONV,Current,1.57181398,2640.647,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A60-C-099,1680,1680,MC-ONV,Current,1.57181398,2640.647,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A70-A-057,1770,1770,MC-ONV,Current,1.57181398,2782.111,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,A80-C-056,1680,1680,MC-ONV,Current,1.57181398,2640.647,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,GLZ-A-199,1212,726,MC-ONV,Current,1.57181398,1141.137,ONV,Assembly/Bill of Materials
32177,GF5621,Goodfellow & Co Shave Gel 7 oz Moroccan Mint,817636018862,OB-STG001,822,0,MC-ONV,Current,1.57181398,.00,ONV,Assembly/Bill of Materials
35386,GF5621B,Goodfellow & Co Shaving Gel 7 oz Moroccan Mint Version B,817636018862,WIP-ONV-MC,2342,2342,MC-ONV,Current,1.49,3489.58,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A10-A-116,210,210,MC-ONV,Current,2.06876316,434.44,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A10-A-136,210,210,MC-ONV,Current,2.06876316,434.44,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A10-C-116,210,210,MC-ONV,Current,2.06876316,434.44,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A10-C-118,210,210,MC-ONV,Current,2.06876316,434.44,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A20-C-116,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A20-C-131,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-A-059,1128,1128,MC-ONV,Current,2.06876316,2333.565,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-A-071,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-A-103,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-B-060,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-B-088,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-B-092,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-C-065,1008,1008,MC-ONV,Current,2.06876316,2085.313,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-C-071,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-C-072,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-C-096,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-C-099,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-C-137,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-D-090,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-D-113,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-D-119,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A40-D-153,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A50-A-108,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A50-B-030,972,972,MC-ONV,Current,2.06876316,2010.838,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A50-C-079,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A50-C-101,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A50-C-122,756,756,MC-ONV,Current,2.06876316,1563.985,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A50-C-152,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A50-D-030,1296,1296,MC-ONV,Current,2.06876316,2681.117,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A50-D-060,1296,1296,MC-ONV,Current,2.06876316,2681.117,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A50-D-098,1296,1296,MC-ONV,Current,2.06876316,2681.117,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A50-D-102,1296,1296,MC-ONV,Current,2.06876316,2681.117,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A50-D-134,1296,1296,MC-ONV,Current,2.06876316,2681.117,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A60-A-202,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A60-B-190,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A60-C-111,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A60-C-114,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A60-C-124,258,258,MC-ONV,Current,2.06876316,533.741,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A70-A-077,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A70-A-079,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A70-B-114,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A70-B-131,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A70-D-117,1512,1512,MC-ONV,Current,2.06876316,3127.97,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A80-B-089,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A80-B-093,1260,1260,MC-ONV,Current,2.06876316,2606.642,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A80-D-150,1512,1512,MC-ONV,Current,2.06876316,3127.97,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A80-D-171,1512,1512,MC-ONV,Current,2.06876316,3127.97,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,A80-D-177,1512,1512,MC-ONV,Current,2.06876316,3127.97,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,GLZ-A-201,2472,1590,MC-ONV,Current,2.06876316,3289.333,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,OB-STG001,1140,0,MC-ONV,Current,2.06876316,.00,ONV,Assembly/Bill of Materials
32171,GF6621,Goodfellow & Co Shave Cream 6.5 oz  Moroccan Mint,817636018855,STA-A-001-X,6,6,MC-ONV,Current,2.06876316,12.413,ONV,Assembly/Bill of Materials
32168,GF7321,Goodfellow & Co Lip Balm Mint Highball - .15 oz,817636018879,GLZ-A-203,13428,12996,MC-ONV,Current,.61301536,7966.748,ONV,Inventory Item
32168,GF7321,Goodfellow & Co Lip Balm Mint Highball - .15 oz,817636018879,OB-STG001,504,0,MC-ONV,Current,.61301536,.00,ONV,Inventory Item
32169,GF7322,Goodfellow & Co Lip Balm Clove Sidecar - .15 oz,817636018886,GLZ-A-205,14280,13776,MC-ONV,Current,.61304921,8445.366,ONV,Inventory Item
32169,GF7322,Goodfellow & Co Lip Balm Clove Sidecar - .15 oz,817636018886,OB-STG001,432,0,MC-ONV,Current,.61304921,.00,ONV,Inventory Item
7644,GIL0801Z,GILT 8 OZ. GLASS CANDLE GREEN WITH COPPER BLOOD ORANGE & VET,647658005249,A40-D-147,48,48,MC-PW,INACTIVE,3.46365385,166.255,PW,Assembly/Bill of Materials
7644,GIL0801Z,GILT 8 OZ. GLASS CANDLE GREEN WITH COPPER BLOOD ORANGE & VET,647658005249,A90-A-175,4,4,MC-PW,INACTIVE,3.46365385,13.855,PW,Assembly/Bill of Materials
14287,GIL1304BN,GILT 13 OZ. GLASS CANDLE RED WITH GOLD POMEGRANATE CASSIS,647658005225,A20-B2-221-02,4,4,MC-PW,Discontinued,4.03,16.12,PW,Assembly/Bill of Materials
7647,GIL1304Z,GILT 13 OZ. GLASS CANDLE RED WITH GOLD POMEGRANATE CASSIS,647658005225,A30-B-050,48,48,MC-PW,INACTIVE,4.6204,221.779,PW,Assembly/Bill of Materials
7647,GIL1304Z,GILT 13 OZ. GLASS CANDLE RED WITH GOLD POMEGRANATE CASSIS,647658005225,A90-A-175,2,2,MC-PW,INACTIVE,4.6204,9.241,PW,Assembly/Bill of Materials
2425,GL01,LIBRARY 6 OZ. CANDLE - POE,647658349008,PRODUCTION,1261,1261,Fidelitone PADDYWAX,Current,3.22964443,4072.582,PW,Assembly/Bill of Materials
2425,GL01,LIBRARY 6 OZ. CANDLE - POE,647658349008,WIP-PW-MC,1692,1692,MC-PW,Current,3.22964443,5464.558,PW,Assembly/Bill of Materials
7421,GL01Z,LIBRARY 6 OZ. CANDLE - POE,647658349008,A10-D-004,166,166,MC-PW,WEB/AMAZON ,4.87816098,809.775,PW,Assembly/Bill of Materials
7421,GL01Z,LIBRARY 6 OZ. CANDLE - POE,647658349008,A30-D-228,252,252,MC-PW,WEB/AMAZON ,4.87816098,1229.297,PW,Assembly/Bill of Materials
7421,GL01Z,LIBRARY 6 OZ. CANDLE - POE,647658349008,A60-A-085,205,205,MC-PW,WEB/AMAZON ,4.87816098,1000.023,PW,Assembly/Bill of Materials
7421,GL01Z,LIBRARY 6 OZ. CANDLE - POE,647658349008,A70-D-187,252,252,MC-PW,WEB/AMAZON ,4.87816098,1229.297,PW,Assembly/Bill of Materials
7421,GL01Z,LIBRARY 6 OZ. CANDLE - POE,647658349008,A80-A-104,7,7,MC-PW,WEB/AMAZON ,4.87816098,34.147,PW,Assembly/Bill of Materials
7421,GL01Z,LIBRARY 6 OZ. CANDLE - POE,647658349008,A80-B-115,19,19,MC-PW,WEB/AMAZON ,4.87816098,92.685,PW,Assembly/Bill of Materials
7421,GL01Z,LIBRARY 6 OZ. CANDLE - POE,647658349008,BTL5-B-003,10,10,B2C Warehouse PW,WEB/AMAZON ,4.87816098,48.782,PW,Assembly/Bill of Materials
7421,GL01Z,LIBRARY 6 OZ. CANDLE - POE,647658349008,GLZ-A-172,12,12,MC-PW,WEB/AMAZON ,4.87816098,58.538,PW,Assembly/Bill of Materials
7421,GL01Z,LIBRARY 6 OZ. CANDLE - POE,647658349008,PSA-A-005,8,8,MC-PW,WEB/AMAZON ,4.87816098,39.025,PW,Assembly/Bill of Materials
7421,GL01Z,LIBRARY 6 OZ. CANDLE - POE,647658349008,STA-PFG,740,740,MC-PW,WEB/AMAZON ,4.87816098,3609.839,PW,Assembly/Bill of Materials
7421,GL01Z,LIBRARY 6 OZ. CANDLE - POE,647658349008,TCB-F-173,24,24,MC-PW,WEB/AMAZON ,4.87816098,117.076,PW,Assembly/Bill of Materials
7421,GL01Z,LIBRARY 6 OZ. CANDLE - POE,647658349008,WALL-002-011,93,93,B2C Warehouse PW,WEB/AMAZON ,4.87816098,453.669,PW,Assembly/Bill of Materials
2427,GL02,LIBRARY 6 OZ. CANDLE - AUSTEN,647658333007,PRODUCTION,1975,1975,Fidelitone PADDYWAX,Current,3.27893165,6475.89,PW,Assembly/Bill of Materials
3829,GL02BN,LIBRARY 6 OZ. CANDLE - AUSTEN (BN),647658333007,A10-B-150,30,30,MC-PW,Custom Order Item,4.76466667,142.94,PW,Assembly/Bill of Materials
18422,GL02LT,LIBRARY 6 OZ. CANDLE - AUSTEN (LORD & TAYLOR),647658333007,A10-B2-210-02,8,8,MC-PW,Custom Order Item,3.00625,24.05,PW,Assembly/Bill of Materials
7422,GL02Z,LIBRARY 6 OZ. CANDLE - AUSTEN,647658333007,A60-C-056,231,231,MC-PW,WEB/AMAZON ,4.56210526,1053.846,PW,Assembly/Bill of Materials
7422,GL02Z,LIBRARY 6 OZ. CANDLE - AUSTEN,647658333007,GLZ-A-170,20,20,MC-PW,WEB/AMAZON ,4.56210526,91.242,PW,Assembly/Bill of Materials
7422,GL02Z,LIBRARY 6 OZ. CANDLE - AUSTEN,647658333007,PRODUCTION,3,3,Fidelitone PADDYWAX,WEB/AMAZON ,4.56210526,13.686,PW,Assembly/Bill of Materials
7422,GL02Z,LIBRARY 6 OZ. CANDLE - AUSTEN,647658333007,WALL-001-011,107,107,B2C Warehouse PW,WEB/AMAZON ,4.56210526,488.145,PW,Assembly/Bill of Materials
2430,GL05,LIBRARY 6 OZ. CANDLE - DICKENS,647658365008,PRODUCTION,270,270,Fidelitone PADDYWAX,Current,3.29040261,888.409,PW,Assembly/Bill of Materials
2430,GL05,LIBRARY 6 OZ. CANDLE - DICKENS,647658365008,WIP-PW-MC,1568,1568,MC-PW,Current,3.29040261,5159.351,PW,Assembly/Bill of Materials
29293,GL05Z,LIBRARY 6 OZ. CANDLE - DICKENS,647658365008,A20-B-239,2,2,MC-PW,WEB/AMAZON ,4.42043296,8.841,PW,Assembly/Bill of Materials
29293,GL05Z,LIBRARY 6 OZ. CANDLE - DICKENS,647658365008,A60-B-058,28,28,MC-PW,WEB/AMAZON ,4.42043296,123.772,PW,Assembly/Bill of Materials
29293,GL05Z,LIBRARY 6 OZ. CANDLE - DICKENS,647658365008,A60-C-068,84,84,MC-PW,WEB/AMAZON ,4.42043296,371.316,PW,Assembly/Bill of Materials
29293,GL05Z,LIBRARY 6 OZ. CANDLE - DICKENS,647658365008,BTL5-C-005,7,7,B2C Warehouse PW,WEB/AMAZON ,4.42043296,30.943,PW,Assembly/Bill of Materials
29293,GL05Z,LIBRARY 6 OZ. CANDLE - DICKENS,647658365008,CF1-A-029,9,9,B2C Warehouse PW,WEB/AMAZON ,4.42043296,39.784,PW,Assembly/Bill of Materials
